Date,Price,CVol,% Change,Open,Low,High,NAV,Total Return (Gross),% Return,Cumulative Return %
01/28/25,91.70,6485527,,91.71,91.70,91.71,91.71,112.58,,22.88
01/27/25,91.70,7909563,0.01,91.69,91.69,91.70,91.70,112.58,0.01,22.88
01/24/25,91.69,7242209,0.04,91.69,91.68,91.69,91.69,112.57,0.04,22.87
01/23/25,91.65,6561518,,91.66,91.65,91.66,91.65,112.52,,22.81
01/22/25,91.65,6019215,0.02,91.64,91.64,91.65,91.64,112.52,0.02,22.81
01/21/25,91.63,10266170,,91.63,91.63,91.64,91.63,112.50,,22.79
01/17/25,91.63,7745463,0.05,91.62,91.62,91.63,91.62,112.50,0.05,22.79
01/16/25,91.58,6997772,,91.59,91.58,91.59,91.58,112.43,,22.72
01/15/25,91.58,7253802,0.01,91.58,91.57,91.58,91.57,112.43,0.01,22.72
01/14/25,91.57,6078338,0.02,91.56,91.56,91.57,91.56,112.42,0.02,22.71
01/13/25,91.55,7854368,0.01,91.55,91.55,91.56,91.55,112.40,0.01,22.68
01/10/25,91.54,10112190,0.03,91.55,91.54,91.55,91.54,112.39,0.03,22.66
01/08/25,91.51,6673080,0.02,91.51,91.50,91.51,91.50,112.35,0.02,22.62
01/07/25,91.49,6956798,0.02,91.49,91.48,91.50,91.49,112.32,0.02,22.60
01/06/25,91.47,7827119,0.01,91.47,91.47,91.48,91.48,112.30,0.01,22.57
01/03/25,91.46,7837946,0.01,91.48,91.46,91.48,91.47,112.29,0.01,22.56
01/02/25,91.45,10756930,0.02,91.45,91.44,91.45,91.44,112.28,0.02,22.54
12/31/24,91.43,7301458,0.02,91.44,91.43,91.44,91.43,112.25,0.02,22.52
12/30/24,91.41,8990109,,91.41,91.41,91.42,91.41,112.23,,22.49
12/27/24,91.41,6143543,0.04,91.41,91.40,91.41,91.40,112.23,0.04,22.49
12/26/24,91.37,6209339,0.02,91.37,91.36,91.37,91.36,112.18,0.02,22.44
12/24/24,91.35,4145575,0.02,91.35,91.35,91.36,91.35,112.15,0.02,22.41
12/23/24,91.33,6572846,,91.33,91.33,91.34,91.33,112.13,,22.38
12/20/24,91.33,12690000,0.04,91.32,91.32,91.33,91.32,112.13,0.04,22.38
12/19/24,91.29,13876410,-0.40,91.30,91.29,91.30,91.29,112.08,0.01,22.33
12/18/24,91.66,9268213,,91.66,91.66,91.67,91.66,112.06,,22.31
12/17/24,91.66,5827373,0.01,91.66,91.65,91.66,91.65,112.06,0.01,22.31
12/16/24,91.65,6761745,0.01,91.65,91.64,91.65,91.64,112.05,0.01,22.30
12/13/24,91.64,6271898,0.03,91.64,91.63,91.64,91.63,112.04,0.03,22.29
12/12/24,91.61,4770228,0.02,91.60,91.60,91.61,91.60,112.00,0.02,22.25
